284;344;Bang, Boom, Bang;tt0135790;de;6039;110;9.0;117;2074;AU;en;158733820;40000000;7;Drama
285;345;Eyes Wide Shut;tt0120663;en;6039;159;6.2;3692;1223;FR;de;120207127;15000000;15;Science Fiction
286;346;Seven Samurai;tt0047478;ja;21104;207;8.2;2048;244;FR;ru;194168700;85000000;2;Adventure
287;347;People on Sunday;tt0020163;de;3729;74;8.5;49;2091;GB;en;200512643;30000000;13;Mystery
288;348;Alien;tt0078748;en;41266;117;9.6;9590;2262;US;es;920100000;63000000;7;Drama
289;349;Cockles and Muscles;tt0428430;fr;3136;93;8.6;19;1882;US;en;16491080;4000000;14;Romance
290;350;The Devil Wears Prada;tt0458352;en;32507;109;8.4;8504;1728;US;en;505000000;22000000;4;Comedy
291;351;Longing;tt0416213;de;2374;88;7.7;10;546;US;de;141195658;5500000;1;Action
292;363;Head-On;tt0347048;de;7267;121;4.1;324;2242;IT;xx;41482207;50000000;2;Adventure
293;364;Batman Returns;tt0103776;en;27583;126;5.6;4205;837;US;en;152427960;30000000;15;Science Fiction
294;377;A Nightmare on Elm Street;tt0087800;en;40681;91;6.5;3215;1432;GB;fr;321731527;35000000;17;Thriller
295;378;Raising Arizona;tt0093822;en;11756;94;7.7;1266;701;US;pl;391081192;270000000;7;Drama
296;379;Miller's Crossing;tt0100150;en;13716;115;7.4;989;1687;US;hu;78868508;12000000;1;Action
297;380;Rain Man;tt0095953;en;16273;134;8.6;4097;1531;GB;pl;57504069;6500000;5;Crime
298;381;To Catch a Thief;tt0048728;en;9763;106;8.7;875;944;US;en;116112375;52000000;17;Thriller
299;383;Mala Noche;tt0089537;en;13971;75;7.4;65;370;JP;en;0;0;4;Comedy
300;387;Das Boot;tt0082096;de;17789;150;6.3;1294;2099;US;de;187500000;27500000;7;Drama
301;388;Inside Man;tt0454848;en;17789;129;6.7;3775;12;US;en;60922980;2800000;14;Romance
302;389;12 Angry Men;tt0050083;en;26888;97;6.7;5024;1262;US;ar;212000000;45000000;15;Science Fiction
303;390;Lisbon Story;tt0110361;en;6923;100;6.8;61;814;DK;en;11000000;2000000;1;Action
304;391;A Fistful of Dollars;tt0058461;it;19914;99;7.4;2539;2026;US;fa;60611975;7000000;2;Adventure
305;392;Chocolat;tt0241303;en;16265;121;6.5;2342;1144;DE;ur;177394432;31000000;17;Thriller
306;393;Kill Bill: Vol. 2;tt0378194;en;22248;136;7.7;9885;878;US;fr;41170784;21000000;4;Comedy
307;395;AVP: Alien vs. Predator;tt0370263;en;23838;101;6.1;2794;26;GB;zh;216763646;30000000;5;Crime
308;396;Who's Afraid of Virginia Woolf?;tt0061184;en;7315;131;6.3;471;1963;NZ;en;87892388;16500000;4;Comedy
309;397;French Kiss;tt0113117;en;13534;111;7.4;472;1635;US;en;2500000;927262;7;Drama
310;398;Capote;tt0379725;en;11234;114;4.3;920;775;DE;xx;12532777;36000000;17;Thriller
311;400;Things to Do in Denver When You're Dead;tt0114660;en;9562;116;5.4;218;261;FR;en;9250000;2000000;5;Crime
312;401;Garden State;tt0333766;en;10323;102;8.9;1210;610;FR;en;12281551;12500000;9;Fantasy
313;402;Basic Instinct;tt0103772;en;24248;127;9.0;2191;1816;CZ;ja;285444603;140000000;7;Drama
314;403;Driving Miss Daisy;tt0097239;en;12755;99;6.2;946;1403;FR;en;0;0;14;Romance
315;404;The Straight Story;tt0166896;en;17441;112;8.2;879;532;IT;en;10462500;878000;17;Thriller
316;405;La Strada;tt0047528;it;9859;115;8.5;574;1706;GB;it;78898765;2000000;5;Crime
317;406;La Haine;tt0113247;fr;17922;98;9.6;2204;141;FR;la;10827810;10000000;4;Comedy
318;407;Short Sharp Shock;tt0162426;de;44015;93;8.6;23;1256;IT;en;316360478;14000000;7;Drama
319;408;Snow White and the Seven Dwarfs;tt0029583;en;39187;83;8.4;5318;2222;FR;en;18999718;3000000;14;Romance
320;409;The English Patient;tt0116209;en;16413;162;7.7;1313;1183;GB;it;181813770;6000000;2;Adventure
321;410;Summer in Berlin;tt0477877;de;30072;105;4.1;26;914;US;la;98185582;29000000;4;Comedy
322;411;The Chronicles of Narnia: The Lion, the Witch and the Wardrobe;tt0363771;en;38354;143;5.6;7295;2255;US;es;5472914;20000000;8;Family
323;414;Batman Forever;tt0112462;en;21921;121;6.5;3528;719;DE;en;14560247;9500000;15;Science Fiction
324;415;Batman & Robin;tt0118688;en;21921;125;7.7;3422;1511;FR;nv;6000000;1288000;7;Drama
325;419;About the Looking for and the Finding of Love;tt0383041;de;1846;105;7.4;9;267;IT;ja;11403529;2500000;14;Romance
326;421;The Life Aquatic with Steve Zissou;tt0362270;en;14423;119;8.6;1755;1124;FR;en;219417255;60000000;4;Comedy
327;422;8?;tt0056801;it;14768;139;8.7;1373;2069;ES;it;139000000;35000000;8;Family
328;423;The Pianist;tt0253474;en;28;150;7.4;5701;242;GB;de;116019547;7200000;7;Drama
329;424;Schindler's List;tt0108052;en;30;195;5.4;10422;1519;US;la;156167015;32000000;15;Science Fiction
330;425;Ice Age;tt0268380;en;54111;81;4.5;9358;716;FR;da;424208848;22000000;15;Science Fiction
331;426;Vertigo;tt0052357;en;24306;128;6.3;3595;291;DE;en;55000000;650000;2;Adventure
332;427;Mon Oncle;tt0050706;fr;8153;118;4.2;276;623;SE;en;13129846;2000000;15;Science Fiction
333;428;Summer '04;tt0806679;de;1735;97;8.2;10;1131;NO;en;313542341;60000000;1;Action
334;429;The Good, the Bad and the Ugly;tt0060196;it;32507;161;7.6;5382;163;GB;ja;23217674;839727;17;Thriller
335;430;One, Two, Three;tt0055256;en;6829;115;8.1;193;1249;US;en;62022014;33000000;11;Horror
336;431;Cube;tt0123755;en;19213;90;4.6;3046;1004;DE;en;271842;2000000;17;Thriller
337;433;Mary Poppins;tt0058331;en;21113;139;5.1;3367;1831;US;es;111584787;9500000;15;Science Fiction
338;434;Tough Enough;tt0475317;de;5049;98;6.3;32;799;GB;en;161777836;7000000;4;Comedy
339;435;The Day After Tomorrow;tt0319262;en;28405;124;6.7;5506;1624;US;da;156822020;25000000;14;Romance
340;436;Maria Full of Grace;tt0390221;es;7604;101;6.7;237;1561;AT;de;153698625;20000000;7;Drama
341;437;Cube 2: Hypercube;tt0285492;en;14262;94;6.8;912;42;DE;en;185438673;14000000;15;Science Fiction
342;438;Cube Zero;tt0377713;en;15269;97;7.4;665;686;DE;sh;254700832;6000000;1;Action
343;439;La Dolce Vita;tt0053779;it;11657;176;6.5;1103;60;HU;en;163794509;135000000;2;Adventure
344;440;Aliens vs Predator: Requiem;tt0758730;en;37686;94;7.7;1703;1826;GB;fr;0;10000000;17;Thriller
345;441;Human Nature;tt0219822;en;9986;96;6.1;154;2181;US;en;501818;250000;2;Adventure
346;442;Popular Music;tt0314524;sv;2339;100;6.3;28;719;US;it;0;0;7;Drama
347;445;Cach?;tt0387898;fr;8524;117;7.4;584;325;US;de;30822861;45000000;8;Family
348;446;Distant Lights;tt0351238;de;2413;105;4.3;19;331;US;en;30000000;6000000;9;Fantasy
349;451;Leaving Las Vegas;tt0113627;en;12591;112;5.4;786;680;US;hu;402352579;4000000;15;Science Fiction
350;452;The Idiots;tt0154421;da;11993;117;8.9;303;1252;US;en;330444045;55000000;15;Science Fiction
351;453;A Beautiful Mind;tt0268978;en;22963;135;9.0;7058;373;US;fr;164508066;160000000;1;Action
352;454;Romeo + Juliet;tt0117509;en;17255;120;6.2;3527;540;DE;fr;312016858;33000000;2;Adventure
353;455;Bend It Like Beckham;tt0286499;en;10312;112;8.2;1383;2028;US;en;124881062;2500000;17;Thriller
354;457;Sissi;tt0048624;de;8377;102;8.5;315;898;US;fr;162949164;126000000;2;Adventure
355;458;Sissi: The Young Empress;tt0049762;de;7793;107;9.6;232;196;US;fr;186003591;45000000;7;Drama
356;459;Sissi: The Fateful Years of an Empress;tt0050974;de;7476;109;8.6;236;1529;GB;en;2455831;0;14;Romance
357;460;Go for Zucker;tt0416331;de;2447;136;8.4;29;663;US;en;0;360000;11;Horror
358;462;Erin Brockovich;tt0195685;en;20405;131;7.7;1980;662;FR;en;0;450000;13;Mystery
359;464;As It Is in Heaven;tt0382330;sv;7211;132;4.1;89;1580;US;de;251212670;18000000;5;Crime
360;465;Junior Size 36;tt0094596;fr;3144;88;5.6;15;1694;US;en;52287414;8000000;4;Comedy
361;466;Klute;tt0067309;en;9346;114;6.5;207;1250;US;en;56308881;27000000;7;Drama
362;467;The Hole;tt0242527;en;9983;102;7.7;516;387;US;fr;83531958;24000000;17;Thriller
363;468;My Own Private Idaho;tt0102494;en;9025;104;7.4;669;1098;DE;de;119114517;6000000;5;Crime
364;469;Stranger Than Paradise;tt0088184;en;10282;89;8.6;267;786;GB;it;0;4000000;17;Thriller
365;470;21 Grams;tt0315733;en;16;124;8.7;2059;1948;US;es;81974493;6500000;1;Action
366;471;Bandyta;tt0129774;en;4196;102;7.4;13;334;US;en;115229890;27000000;17;Thriller
367;473;Pi;tt0138704;en;16802;84;6.3;1424;188;US;fr;516642939;80000000;15;Science Fiction
368;475;Bonnie and Clyde;tt0061418;en;9815;111;6.7;930;1386;US;fr;201965915;13500000;13;Mystery
369;476;Drugstore Cowboy;tt0097240;en;8379;98;6.7;294;122;FR;en;42273609;21000000;7;Drama
370;479;Shaft;tt0162650;en;12941;99;6.8;786;1249;IT;de;83453539;3500000;17;Thriller
371;480;Monsoon Wedding;tt0265343;hi;6822;114;7.4;132;1955;US;sv;107196498;46000000;13;Mystery
372;481;7 Virgins;tt0461894;es;13971;86;6.5;28;729;FR;en;92921203;4000000;2;Adventure
373;482;Shaft;tt0067741;en;6976;100;7.7;189;2024;GB;ur;355237933;52000000;4;Comedy
374;483;Wild at Heart;tt0100935;en;13617;124;6.1;904;1011;US;zh;150438;1400000;7;Drama
375;488;The African Queen;tt0043265;en;11126;105;6.3;533;1024;US;de;213525736;17000000;8;Family
376;489;Good Will Hunting;tt0119217;en;27436;127;7.4;7831;139;IT;en;5321508;5000000;5;Crime
377;490;The Seventh Seal;tt0050976;sv;15;96;4.3;1732;243;FR;en;231976425;27000000;17;Thriller
378;491;Ghettokids - Br?der ohne Heimat;tt0301343;de;1787;90;5.4;4;1390;US;de;256271286;52000000;7;Drama
379;492;Being John Malkovich;tt0120601;en;17661;113;8.9;2792;854;DK;en;20908467;2000000;15;Science Fiction
380;493;Shaft's Big Score!;tt0069257;en;4089;104;9.0;27;468;SE;en;118000000;70000000;7;Drama
381;494;Shaft in Africa;tt0070679;en;2952;112;6.2;18;1553;US;de;187884007;20000000;7;Drama
382;496;Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan;tt0443453;en;24893;84;8.2;3291;906;US;la;90404800;15000000;17;Thriller
383;497;The Green Mile;tt0120689;en;40373;189;8.5;11063;215;IT;en;85000000;14000000;5;Crime
384;499;Cl?o from 5 to 7;tt0055852;fr;44409;90;9.6;283;1521;DE;it;67683989;16500000;13;Mystery
385;500;Reservoir Dogs;tt0105236;en;27155;99;8.6;9738;2078;CA;en;7959291;42000000;1;Action
386;501;Grizzly Man;tt0427312;en;11745;103;8.4;477;800;GB;es;0;0;17;Thriller
387;502;Fail Safe;tt0058083;en;8821;112;7.7;181;1034;US;en;116300000;40000000;5;Crime
388;503;Poseidon;tt0409182;en;18366;99;4.1;1384;209;US;en;354825435;25000000;5;Crime
389;504;Monster;tt0340855;en;16114;110;5.6;1349;1603;DE;en;742898;5000000;1;Action
390;505;Johnny Handsome;tt0097626;en;11446;94;6.5;130;1483;BA;de;51973029;18000000;17;Thriller
391;506;Marnie;tt0058329;en;7871;130;7.7;631;1845;AT;en;102984862;33000000;7;Drama
392;507;Killing Zoe;tt0110265;en;31656;96;7.4;208;751;DE;en;179213434;52500000;7;Drama
393;508;Love Actually;tt0314331;en;20681;135;8.6;4425;2223;HR;de;133000000;24000000;17;Thriller
394;509;Notting Hill;tt0125439;en;19081;124;8.7;3935;1438;US;fr;95608995;34000000;13;Mystery
395;510;One Flew Over the Cuckoo's Nest;tt0073486;en;27377;133;7.4;7097;1032;DE;it;143049560;115000000;15;Science Fiction
396;511;The Promised Land;tt0072446;pl;34790;179;5.4;33;502;US;en;93974620;50000000;1;Action
397;512;Scoop;tt0457513;en;11326;96;4.5;1078;1835;US;en;1794187;4000000;2;Adventure
398;513;Fire;tt0116308;en;27546;108;6.3;41;1537;CA;en;19246174;7000000;17;Thriller
399;521;Dial M for Murder;tt0046912;en;17564;105;4.2;1563;324;US;de;33000000;17000000;4;Comedy
400;522;Ed Wood;tt0109707;en;14166;127;8.2;1491;321;US;en;303788635;20000000;14;Romance
401;523;Requiem;tt0454931;de;7669;92;7.6;56;1261;JP;en;5535405;2500000;4;Comedy
402;524;Casino;tt0112641;en;18992;179;8.1;3484;1175;US;en;210308099;34000000;14;Romance
403;525;The Blues Brothers;tt0080455;en;22;133;4.6;2723;1780;US;en;78568977;45000000;5;Crime
404;526;Ladyhawke;tt0089457;en;11137;121;5.1;744;1429;US;nl;192610372;30000000;2;Adventure
405;527;Once Were Warriors;tt0110729;en;8824;99;6.3;226;1977;US;en;20117339;15000000;4;Comedy
406;530;A Grand Day Out;tt0104361;en;14284;23;6.3;483;1027;US;es;243240178;40000000;15;Science Fiction
407;531;The Wrong Trousers;tt0108598;en;10444;30;6.7;588;784;IT;en;5000000;1752000;1;Action
408;532;A Close Shave;tt0112691;en;11665;30;6.7;477;893;US;fr;299965036;28000000;7;Drama
409;533;Wallace & Gromit: The Curse of the Were-Rabbit;tt0312004;en;16817;85;6.8;1712;922;ES;en;47126295;30000000;10;History
410;534;Terminator Salvation;tt0438488;en;27888;115;7.4;4581;1783;IT;en;48451803;37000000;18;War
411;535;Flashdance;tt0085549;en;12889;95;6.5;881;430;FR;fr;54667954;130000;4;Comedy
412;537;Not Here to Be Loved;tt0436445;fr;3451;93;7.7;18;442;DE;es;116700000;7000000;18;War
413;539;Psycho;tt0054215;en;31;109;6.1;6688;1460;XG;es;182300000;35000000;15;Science Fiction
414;540;D.E.B.S.;tt0367631;en;9753;91;6.3;323;1101;DE;en;78656813;25000000;1;Action
415;541;The Man with the Golden Arm;tt0048347;en;6082;119;7.4;119;2001;FI;en;90383208;48000000;2;Adventure
416;542;The Crime of Padre Amaro;tt0313196;es;46235;118;4.3;137;898;FR;fr;9726954;0;17;Thriller
417;543;Blackmail;tt0019702;en;6885;86;5.4;122;2127;GB;en;7600000;2000000;15;Science Fiction
418;544;There's Something About Mary;tt0129387;en;17824;119;8.9;3555;662;US;en;0;825000;1;Action
419;546;Transamerica;tt0407265;en;9379;103;9.0;313;1459;US;de;123384128;15000000;2;Adventure
420;547;The Horse Whisperer;tt0119314;en;11078;170;6.2;752;164;FR;it;60000000;12000000;17;Thriller
421;548;Rashomon;tt0042876;ja;16962;88;8.2;1224;2100;US;en;62112895;57000000;15;Science Fiction
422;549;Basquiat;tt0115632;tr;6774;108;8.5;183;1279;DE;da;59468275;83000000;1;Action
423;550;Fight Club;tt0137523;en;43632;139;9.6;20217;2230;US;de;179033791;27000000;2;Adventure
424;551;The Poseidon Adventure;tt0069113;en;11899;117;8.6;511;34;DE;en;7200000;2540800;17;Thriller
425;552;Bread and Tulips;tt0237539;it;15166;114;8.4;139;661;GB;en;50244700;6000000;7;Drama
426;553;Dogville;tt0276919;en;14931;178;7.7;1575;1513;US;en;12854953;150000;5;Crime
427;554;The Cuckoo;tt0308476;ru;4084;100;4.1;46;181;JP;fr;100266865;85000000;7;Drama
428;555;Absolut;tt0442896;en;1829;94;5.6;17;1726;DE;it;135330182;25000000;17;Thriller
429;557;Spider-Man;tt0145487;en;72418;121;6.5;12456;230;US;de;77745568;48000000;2;Adventure
430;558;Spider-Man 2;tt0316654;en;25408;127;7.7;10061;2008;GB;en;38119483;22700000;7;Drama
431;559;Spider-Man 3;tt0413300;en;59896;139;7.4;9044;1388;FR;es;7153487;20000000;10;History
432;560;Secret Beyond the Door;tt0040766;en;5971;99;8.6;63;210;FR;en;195312802;28000000;18;War
433;561;Constantine;tt0360486;en;40;121;8.7;4395;1548;US;en;0;0;7;Drama
434;562;Die Hard;tt0095016;en;33997;131;7.4;7582;1291;DE;de;42093706;50000000;7;Drama
435;563;Starship Troopers;tt0120201;en;22064;129;6.3;3043;870;DE;bs;128798265;40000000;4;Comedy
436;564;The Mummy;tt0120616;en;33342;124;6.7;6216;2057;GB;sr;0;120000;7;Drama
437;565;The Ring;tt0298130;en;24366;115;6.7;4192;1622;US;en;113714830;46000000;4;Comedy
438;567;Rear Window;tt0047396;en;43944;112;6.8;3985;843;US;en;70906973;14600000;5;Crime
439;568;Apollo 13;tt0112384;en;15187;140;7.4;3695;2269;US;it;0;15000000;13;Mystery
440;570;Fat Girl;tt0243255;fr;11548;86;6.5;110;2049;US;en;16519460;27000000;17;Thriller
441;571;The Birds;tt0056869;en;20399;119;7.7;2557;1769;US;en;71868327;26000000;11;Horror
442;572;Next Door;tt0453383;no;9222;75;6.1;109;59;US;fr;61276872;20000000;17;Thriller
443;573;Frenzy;tt0068611;en;9092;116;6.3;478;1890;US;it;131457682;0;5;Crime
444;574;The Man Who Knew Too Much;tt0049470;en;13347;120;7.4;810;1050;DE;en;92180910;18339750;11;Horror
445;575;The Experiment;tt0250258;de;9802;114;4.3;710;716;US;en;130358911;70000000;14;Romance
446;576;The Wild Bunch;tt0065214;en;11377;145;5.4;682;506;US;en;150000000;46000000;7;Drama
447;577;To Die For;tt0114681;en;11904;106;8.9;466;1636;DE;it;19646656;0;2;Adventure
448;578;Jaws;tt0073195;en;44475;124;9.0;6751;1871;PT;ja;10032765;11000000;1;Action
449;579;Jaws 2;tt0077766;en;18149;116;6.2;1190;1164;DE;es;8811;18000;1;Action
450;580;Jaws: The Revenge;tt0093300;en;16611;89;8.2;601;708;ES;en;39673162;12000000;17;Thriller
451;581;Dances with Wolves;tt0099348;en;21626;181;8.5;2677;850;IT;es;10409377;6000000;15;Science Fiction
452;582;The Lives of Others;tt0405094;de;16635;137;9.6;2291;636;GB;en;33616692;5000000;4;Comedy
453;583;Life of Brian;tt0079470;en;16166;94;8.6;2815;1940;US;en;50282766;34000000;7;Drama
454;584;2 Fast 2 Furious;tt0322259;en;4817;107;8.4;4827;296;US;es;3675201;15000000;14;Romance
455;585;Monsters, Inc.;tt0198781;en;56334;92;7.7;13269;1909;CA;en;14500000;200000;7;Drama
456;586;Wag the Dog;tt0120885;en;8958;97;4.1;575;800;CZ;no;81600000;3500000;14;Romance
457;587;Big Fish;tt0319061;en;19221;125;5.6;5053;1784;DE;fr;45361000;16000000;7;Drama
458;588;Silent Hill;tt0384537;en;35;125;6.5;2822;1987;GB;es;15121165;15000000;6;Documentary
459;590;The Hours;tt0274558;en;12592;114;7.7;1115;85;US;en;9600000;910000;10;History
460;591;The Da Vinci Code;tt0382625;en;28221;149;7.4;6566;9;US;fr;57269863;35000000;7;Drama
461;592;The Conversation;tt0071360;en;10907;113;8.6;928;1137;GB;de;18564088;16000000;13;Mystery
462;593;Solaris;tt0069293;ru;16031;167;8.7;913;1343;US;en;108539911;88000000;17;Thriller
463;594;The Terminal;tt0362227;en;20543;128;7.4;5156;72;CA;it;154937680;70000000;7;Drama
464;595;To Kill a Mockingbird;tt0056592;en;21123;129;5.4;1687;1222;US;es;14;28;10;History
465;596;The Grapes of Wrath;tt0032551;en;43898;129;4.5;546;1398;US;es;0;75000000;7;Drama
466;597;Titanic;tt0120338;en;52561;194;6.3;17848;989;US;it;198685114;55000000;10;History
467;598;City of God;tt0317248;pt;23;130;4.2;4568;662;FR;fr;0;0;5;Crime
468;599;Sunset Boulevard;tt0043014;en;17053;110;8.2;1493;266;US;tr;29180280;6000000;7;Drama
469;600;Full Metal Jacket;tt0093058;en;31;116;7.6;6919;1554;US;de;31973249;10000000;5;Crime
470;601;E.T. the Extra-Terrestrial;tt0083866;en;27717;115;8.1;8090;2191;US;fi;227799884;21000000;7;Drama
471;602;Independence Day;tt0116629;en;31749;145;4.6;6803;2237;IT;fr;58401898;38000000;7;Drama
472;603;The Matrix;tt0133093;en;47174;136;5.1;17923;227;FR;en;300854823;70000000;11;Horror
473;604;The Matrix Reloaded;tt0234215;en;39064;138;6.3;7215;1787;DE;it;96889998;72000000;7;Drama
474;605;The Matrix Revolutions;tt0242653;en;50116;129;6.7;6484;408;US;de;98410061;6500000;17;Thriller
475;606;Out of Africa;tt0089755;en;13902;161;6.7;833;394;GB;en;49800000;3600000;1;Action
476;607;Men in Black;tt0119654;en;38;98;6.8;9984;733;US;ru;0;0;5;Crime
477;608;Men in Black II;tt0120912;en;34709;88;7.4;7232;1841;DE;uk;35976000;4000000;7;Drama
478;609;Poltergeist;tt0084516;en;24344;114;6.5;1803;562;GB;en;0;21500000;7;Drama
479;612;Munich;tt0408306;en;17165;164;7.7;1633;1439;US;de;7897645;0;7;Drama
480;613;Downfall;tt0363163;de;44089;156;6.1;2406;681;GB;en;17185632;17000000;11;Horror
481;614;Wild Strawberries;tt0050986;sv;12953;91;6.3;926;1460;US;de;0;0;17;Thriller
482;615;The Passion of the Christ;tt0335345;en;43802;127;7.4;2639;1529;GB;en;0;750000;5;Crime
483;616;The Last Samurai;tt0325710;en;29144;154;4.3;4596;430;US;ja;152500343;25000000;5;Crime
484;617;Wild Things;tt0120890;en;65869;108;5.4;1016;541;DE;xx;102616183;30000000;7;Drama
485;618;The Birth of a Nation;tt0004972;en;7473;193;8.9;313;1450;US;en;529766;8000000;7;Drama
486;619;The Bodyguard;tt0103855;en;24344;129;9.0;1844;1678;IT;es;0;0;4;Comedy
487;620;Ghostbusters;tt0087332;en;27142;107;6.2;5899;2057;FR;fr;85306374;15000000;14;Romance
488;621;Grease;tt0077631;en;21879;110;8.2;5104;1218;FR;en;129394835;45000000;7;Drama
489;622;The Ninth Gate;tt0142688;en;16349;133;8.5;1865;1283;DE;fr;205405498;40000000;17;Thriller
490;623;A Fish Called Wanda;tt0095159;en;12023;109;9.6;1329;2090;PL;de;0;2500000;5;Crime
491;624;Easy Rider;tt0064276;en;15757;95;8.6;1254;754;GB;de;3221152;60000;14;Romance
492;625;The Killing Fields;tt0087553;en;30590;142;8.4;431;1521;US;en;44908000;3000000;7;Drama
493;626;Un Chien Andalou;tt0020530;fr;6952;21;7.7;780;1573;US;tr;1772000;375000;5;Crime
494;627;Trainspotting;tt0117951;en;21;94;4.1;6879;2036;US;en;0;0;4;Comedy
495;628;Interview with the Vampire;tt0110148;en;26814;123;5.6;3819;1077;FR;en;7191399;47000000;12;Music
496;629;The Usual Suspects;tt0114814;en;25233;106;6.5;7104;81;IT;en;0;0;14;Romance
497;630;The Wizard of Oz;tt0032138;en;28369;102;7.7;3803;2122;DE;en;849055;0;7;Drama
498;631;Sunrise: A Song of Two Humans;tt0018455;en;9389;94;7.4;465;258;US;ga;48841;825370;5;Crime
499;632;Stalag 17;tt0046359;en;10277;120;8.6;334;2063;IT;it;15300000;2600000;5;Crime
500;633;Soldier of Orange;tt0076734;nl;6512;148;8.7;89;1155;ES;yi;39363635;11000000;17;Thriller
501;634;Bridget Jones's Diary;tt0243155;en;23135;97;7.4;3471;306;DE;it;67872296;8272296;7;Drama
502;635;Angel Heart;tt0092563;en;11775;113;6.3;854;1823;US;en;2000000;393750;5;Crime
503;636;THX 1138;tt0066434;en;11413;86;6.7;538;538;CA;fr;165615285;44000000;7;Drama
504;637;Life Is Beautiful;tt0118799;it;9;116;6.7;9349;1344;US;en;101191884;46000000;17;Thriller
505;638;Lost Highway;tt0116922;en;1459;134;6.8;1526;988;DE;en;3000500;0;4;Comedy
506;639;When Harry Met Sally...;tt0098635;en;1433;96;7.4;2597;142;US;it;19294144;0;7;Drama
507;640;Catch Me If You Can;tt0264464;en;24625;141;6.5;9918;1010;EC;es;69485490;0;14;Romance
508;641;Requiem for a Dream;tt0180093;en;25508;102;7.7;6608;897;CO;de;43984230;23000000;12;Music
509;642;Butch Cassidy and the Sundance Kid;tt0064115;en;16825;111;6.1;1367;878;US;en;792200;0;2;Adventure
510;643;Battleship Potemkin;tt0015648;ru;12145;75;6.3;672;1200;CA;fr;19181;1500000;7;Drama
511;644;A.I. Artificial Intelligence;tt0212720;en;26135;146;7.4;4338;1265;CA;en;0;0;11;Horror
512;646;Dr. No;tt0055928;en;30559;110;4.3;2196;1601;FR;sq;46201432;18000000;7;Drama
513;647;Final Fantasy VII: Advent Children;tt0385700;ja;18698;101;5.4;687;63;IT;en;0;3500000;4;Comedy
514;648;Beauty and the Beast;tt0038348;fr;8258;96;8.9;364;389;US;en;5028948;400000;14;Romance
515;649;Belle de Jour;tt0061395;fr;9969;101;9.0;464;893;US;pt;92823546;16000000;2;Adventure
516;650;Boyz n the Hood;tt0101507;en;17545;112;6.2;989;151;DK;de;0;0;7;Drama
517;651;M*A*S*H;tt0066026;en;14627;116;8.2;565;170;FI;it;7235;2500000;1;Action
518;652;Troy;tt0332452;en;39621;163;8.5;7046;1750;SE;es;0;0;5;Crime
519;653;Nosferatu;tt0013442;de;11488;94;9.6;1121;1922;AT;fr;23000000;18000000;7;Drama
520;654;On the Waterfront;tt0047296;en;14374;108;8.6;914;1715;FR;en;2120439;5952000;17;Thriller
521;655;Paris, Texas;tt0087884;en;10102;146;8.4;905;264;DE;en;100523181;8000000;4;Comedy
522;657;From Russia with Love;tt0057076;en;1868;115;7.7;1789;173;IT;zh;13275000;4000000;7;Drama
523;658;Goldfinger;tt0058150;en;21468;110;4.1;2263;2014;DE;es;15250000;12000000;4;Comedy
524;659;The Tin Drum;tt0078875;de;8414;162;5.6;227;590;US;cn;25000000;3000000;7;Drama
525;660;Thunderball;tt0059800;en;16525;130;6.5;1358;369;DK;it;154856263;14000000;1;Action
526;661;The Marriage of Maria Braun;tt0079095;de;7241;120;7.7;124;666;FR;en;4257354;4000000;4;Comedy
527;662;La Jet?e;tt0056119;fr;6899;28;7.4;463;358;DE;en;116766556;25000000;5;Crime
528;663;Saw IV;tt0890870;en;37332;96;8.6;2380;1692;IT;la;6203044;10000000;9;Fantasy
529;664;Twister;tt0117998;en;16933;113;8.7;2085;929;NL;fr;93888180;75000000;7;Drama
530;665;Ben-Hur;tt0052618;en;30449;222;7.4;1594;2066;ES;en;20045115;4000000;17;Thriller
531;666;Central Station;tt0140888;pt;8233;113;5.4;469;1770;SE;en;60378584;8000000;13;Mystery
532;667;You Only Live Twice;tt0062512;en;15801;117;4.5;1263;1881;US;en;96568;250000;14;Romance
533;668;On Her Majesty's Secret Service;tt0064757;en;16171;142;6.3;1098;1618;US;en;2023414;900000;8;Family
534;669;Nanook of the North;tt0013427;en;7697;79;4.2;160;1124;US;en;21284514;20000000;9;Fantasy
535;670;Oldboy;tt0364569;ko;21997;120;8.2;5137;843;GB;en;7237794;20000000;4;Comedy
536;671;Harry Potter and the Philosopher's Stone;tt0241527;en;113;152;7.6;18371;902;IN;he;35564473;4000000;2;Adventure
537;672;Harry Potter and the Chamber of Secrets;tt0295297;en;98931;161;8.1;15186;1480;DE;en;113996937;75000000;1;Action
538;673;Harry Potter and the Prisoner of Azkaban;tt0304141;en;95712;141;4.6;14819;637;AT;it;49469904;15000000;17;Thriller
539;674;Harry Potter and the Goblet of Fire;tt0330373;en;104;157;5.1;14173;320;AT;fr;109280263;5000000;2;Adventure
540;675;Harry Potter and the Order of the Phoenix;tt0373889;en;80358;138;7.3;13654;1621;DE;el;1738611;18000000;7;Drama
541;676;Pearl Harbor;tt0213149;en;24594;183;6.3;4393;1687;DE;de;70000000;2000000;1;Action
542;677;Olympia Part One: Festival of the Nations;tt0030522;de;4908;126;6.7;57;640;AT;tr;51001550;0;4;Comedy
543;678;Out of the Past;tt0039689;en;9103;97;6.7;293;1173;DE;sh;38000000;17500000;7;Drama
